"","finalStackSize","lowestStackSize"
"6399",47995,44890
"6400",55790,45433
"6401",67780,49702
"6402",59520,48612
"6403",71465,47794
"6404",62360,48875
"6405",75105,49998
"6406",68265,46239
"6407",65235,47162
"6408",59465,49798
"6409",72445,48202
"6410",64095,47383
"6411",35095,33837
"6412",73185,49899
"6413",51950,45000
"6414",58690,49419
"6415",66195,46870
"6416",64970,49546
"6417",52755,39975
"6418",63460,49399
"6419",48085,45853
"6420",60975,49698
"6421",58505,41821
"6422",66160,49899
"6423",48360,39297
"6424",57160,46021
"6425",66125,46950
"6426",66880,49958
"6427",74580,49234
"6428",55095,48392
"6429",63235,49006
"6430",60680,46949
"6431",44600,32965
"6432",45780,42861
"6433",71400,49698
"6434",72445,49513
"6435",58630,48098
"6436",67625,49550
"6437",60270,47577
"6438",61125,44948
"6439",52905,40007
"6440",46725,45384
"6441",53100,48439
"6442",69815,50000
"6443",65090,46102
"6444",69660,49693
"6445",64410,49899
"6446",59830,49227
"6447",71105,49998
"6448",57000,48448
"6449",67055,49690
"6450",53890,45570
"6451",62025,49194
"6452",60700,48963
"6453",64410,49300
"6454",62535,46769
"6455",64400,49015
"6456",62220,49356
"6457",63835,48924
"6458",60550,46499
"6459",53230,49246
"6460",61105,48980
"6461",61340,49899
"6462",72495,49386
"6463",74380,49899
"6464",70430,46391
"6465",73965,50000
"6466",66805,47547
"6467",53760,43781
"6468",57690,49785
"6469",64985,50000
"6470",55225,42277
"6471",74585,49698
"6472",59120,49636
"6473",74145,49249
"6474",65055,49448
"6475",50295,44016
"6476",66400,48336
"6477",74675,49152
"6478",63670,50000
"6479",66650,49093
"6480",69630,48460
"6481",64160,47782
"6482",56365,50000
"6483",67575,49529
"6484",64990,49065
"6485",68945,50000
"6486",49370,48468
"6487",71225,49898
"6488",60660,49899
"6489",62415,48572
"6490",70730,49585
"6491",71910,46868
"6492",65585,48436
"6493",72100,49417
"6494",71525,49171
"6495",67290,48638
"6496",58840,48253
"6497",62065,46189
"6498",75750,49698
"6499",65615,48827
"6500",69135,46438
"6501",59725,50000
"6502",58080,45424
"6503",70635,49922
"6504",63410,45564
"6505",68825,48428
"6506",67485,49460
"6507",64790,48882
"6508",70085,49277
"6509",64605,49899
"6510",67465,49221
"6511",67005,46536
"6512",67995,48501
"6513",65370,49899
"6514",48125,43470
"6515",54265,49799
"6516",79060,49799
"6517",51625,44634
"6518",59155,45601
"6519",73415,47773
"6520",49085,45017
"6521",34570,33219
"6522",63380,49899
"6523",54210,45669
"6524",58675,47804
"6525",49640,46250
"6526",55665,49398
"6527",63665,48281
"6528",52535,46632
"6529",45755,42213
"6530",58545,49899
"6531",69315,49344
"6532",62145,46893
"6533",67950,49693
"6534",84280,50000
"6535",67735,45914
"6536",71710,49689
"6537",63750,45574
"6538",60935,45378
"6539",56800,47956
"6540",69810,49482
"6541",56470,47694
"6542",50365,44873
"6543",81700,49587
"6544",60185,47337
"6545",61465,49704
"6546",69840,50000
"6547",66485,48454
"6548",67385,49077
"6549",54515,48894
"6550",64400,49539
"6551",52835,43797
"6552",55645,48657
"6553",58255,49685
"6554",65390,47842
"6555",57120,49063
"6556",63920,49763
"6557",58795,50000
"6558",58675,48145
"6559",53195,48853
"6560",61450,49416
"6561",69945,47445
"6562",72805,49872
"6563",57280,45701
"6564",58460,48113
"6565",64585,49630
"6566",62435,49698
"6567",49885,48713
"6568",66015,49352
"6569",52945,46568
"6570",71455,49205
"6571",53665,48611
"6572",67925,45613
"6573",50050,45300
"6574",71430,49912
"6575",59805,48361
"6576",67280,49899
"6577",68620,48024
"6578",58830,48942
"6579",68725,49344
"6580",68170,49202
"6581",59640,50000
"6582",65275,49528
"6583",68890,48625
"6584",63360,46581
"6585",65380,49692
"6586",66880,49791
"6587",60620,44721
"6588",61900,50000
"6589",73215,48271
"6590",65380,43315
"6591",68935,49666
"6592",59910,44604
"6593",64615,48904
"6594",63900,45328
"6595",70010,48561
"6596",51410,48944
"6597",61260,48354
"6598",78270,49361
"6599",65975,49218
"6600",61385,46402
"6601",66365,49306
"6602",58615,49306
"6603",71360,49821
"6604",49990,48899
"6605",65260,49416
"6606",56715,47236
"6607",60925,47658
"6608",60520,44785
"6609",64465,48210
"6610",58450,47859
"6611",55030,48326
"6612",59335,49698
"6613",60580,47120
"6614",65820,49607
"6615",55355,48044
"6616",57535,49899
"6617",58820,49662
"6618",67705,49798
"6619",52020,48294
"6620",69010,49799
"6621",48330,38994
"6622",57400,46256
"6623",80960,47768
"6624",60230,47727
"6625",68715,49069
"6626",73750,49880
"6627",68195,46720
"6628",73985,49396
"6629",65360,48948
"6630",71285,50000
"6631",70915,49594
"6632",60300,49365
"6633",71255,49885
"6634",77185,49550
"6635",65175,50000
"6636",75395,45976
"6637",64270,46406
"6638",62615,49591
"6639",63485,49091
"6640",74835,47274
"6641",63475,49735
"6642",61200,48160
"6643",45340,41712
"6644",55760,49328
"6645",71405,48766
"6646",68870,49875
"6647",56465,49840
"6648",63610,49864
"6649",68650,49799
"6650",74195,49292
"6651",73280,49660
"6652",74070,47411
"6653",71280,48186
"6654",65855,46608
"6655",60355,48794
"6656",79870,49018
"6657",63555,46937
"6658",68800,47035
"6659",72125,49799
"6660",50685,43682
"6661",77440,49740
"6662",59850,43404
"6663",60090,49598
"6664",49250,47364
"6665",73020,49427
"6666",57500,49735
"6667",64945,47807
"6668",63075,50000
"6669",73960,50000
"6670",65060,50000
"6671",73850,48327
"6672",52805,44671
"6673",64750,46859
"6674",70315,48394
"6675",68290,48541
"6676",67595,48334
"6677",75285,49477
"6678",62320,45505
"6679",58110,49216
"6680",79555,49093
"6681",52980,42519
"6682",67965,48194
"6683",46345,41850
"6684",71465,48640
"6685",68100,50000
"6686",70505,48583
"6687",74125,48716
"6688",55885,48763
"6689",67320,48496
"6690",68430,49583
"6691",65445,46322
"6692",53905,48236
"6693",52940,46318
"6694",45760,42905
"6695",62535,49698
"6696",66605,48600
"6697",59000,46419
"6698",57225,49713
"6699",70410,49300
"6700",49660,43441
"6701",60310,48423
"6702",54265,49799
"6703",69225,48629
"6704",51315,46092
"6705",64485,49860
"6706",73550,49799
"6707",58190,49581
"6708",68285,49070
"6709",68555,49743
"6710",63255,47629
"6711",58515,50000
"6712",71965,48512
"6713",72580,49443
"6714",65375,49281
"6715",69670,48546
"6716",62520,43566
"6717",66750,48484
"6718",65945,42390
"6719",69225,49151
"6720",59690,49339
"6721",58360,49610
"6722",60560,48985
"6723",65780,48917
"6724",60025,50000
"6725",74800,49985
"6726",61465,49462
"6727",52715,45006
"6728",66080,49642
"6729",63295,49598
"6730",69460,48737
"6731",71525,49998
"6732",60155,49459
"6733",68055,48859
"6734",60915,46709
"6735",55730,50000
"6736",65225,49899
"6737",70680,45621
"6738",66215,49797
"6739",62455,48383
"6740",71525,49482
"6741",71580,48336
"6742",73365,48735
"6743",61805,46364
"6744",67495,49698
"6745",58275,46494
"6746",74090,48653
"6747",55655,46618
"6748",61755,50000
"6749",61830,48450
"6750",75575,50000
"6751",65825,49738
"6752",79675,49335
"6753",76955,50000
"6754",59170,47044
"6755",53285,47234
"6756",60980,40619
"6757",51545,44942
"6758",69560,48440
"6759",75805,49158
"6760",68000,47981
"6761",62665,47780
"6762",67610,49489
"6763",69820,50000
"6764",61630,50000
"6765",79550,49798
"6766",57800,47850
"6767",60375,46772
"6768",66785,48059
"6769",75755,50000
"6770",62780,49833
"6771",79470,48256
"6772",62260,47368
"6773",76595,49898
"6774",52905,42577
"6775",56735,49045
"6776",64045,49437
"6777",75430,49107
"6778",68770,48890
"6779",74330,48844
"6780",72820,49799
"6781",56490,48867
"6782",70345,49547
"6783",76495,49690
"6784",82295,47870
"6785",65710,45960
"6786",49790,43983
"6787",63025,47953
"6788",58255,47036
"6789",54135,48404
"6790",81715,50000
"6791",62830,49968
"6792",47560,45857
"6793",61625,48288
"6794",62840,49124
"6795",63800,46098
"6796",66805,48815
"6797",60235,46927
"6798",60105,45005
"6799",72800,47497
"6800",64575,47160
"6801",61030,49899
"6802",71760,49757
"6803",63670,49864
"6804",67885,48144
"6805",71115,49729
"6806",58355,44495
"6807",71160,50000
"6808",69670,49531
"6809",62580,49698
"6810",58730,49799
"6811",66605,46793
"6812",58990,44005
"6813",52540,44929
"6814",58555,49698
"6815",49475,43157
"6816",77015,49407
"6817",64120,49698
"6818",53990,45433
"6819",58565,49899
"6820",72145,50000
"6821",67360,49644
"6822",51655,46689
"6823",60120,49150
"6824",66720,47704
"6825",62765,48775
"6826",69785,49046
"6827",38870,35629
"6828",80315,48886
"6829",73245,50000
"6830",61460,47992
"6831",58745,47495
"6832",69110,47684
"6833",61720,45921
"6834",63070,49799
"6835",64210,49462
"6836",56295,47614
"6837",49815,36273
"6838",76970,48914
"6839",59460,50000
"6840",31620,31087
"6841",80365,49618
"6842",64450,49799
"6843",66305,49489
"6844",63920,47117
"6845",70615,49799
"6846",71710,48118
"6847",53745,43976
"6848",74570,49927
"6849",59520,43189
"6850",66935,48929
"6851",64220,48763
"6852",66490,46495
"6853",53605,49275
"6854",72155,50000
"6855",61260,46754
"6856",51610,44432
"6857",55970,48155
"6858",64860,46640
"6859",63770,48563
"6860",58980,49002
"6861",63530,45462
"6862",61325,49473
"6863",61385,48985
"6864",74710,49998
"6865",63615,46284
"6866",45195,42918
"6867",66530,49899
"6868",64065,49657
"6869",58825,48681
"6870",47370,39285
"6871",75235,49899
"6872",67990,49885
"6873",67110,49998
"6874",65290,50000
"6875",53735,48568
"6876",63460,49940
"6877",58450,48259
"6878",70265,50000
"6879",62230,49479
"6880",59640,45799
"6881",75880,48280
"6882",64330,49817
"6883",70010,49998
"6884",74845,49346
"6885",72140,49998
"6886",62085,49182
"6887",62055,47482
"6888",66565,49337
"6889",64010,49458
"6890",43275,34284
"6891",57855,43132
"6892",69725,49799
"6893",73715,49635
"6894",62790,49487
"6895",62985,48760
"6896",56590,47700
"6897",64160,49052
"6898",59590,44751
"6899",59810,46253
"6900",76045,49998
"6901",53000,48907
"6902",68810,50000
"6903",66225,50000
"6904",44965,38811
"6905",61310,48574
"6906",69095,48877
"6907",64505,50000
"6908",55610,46235
"6909",53545,49474
"6910",63425,49203
"6911",64740,48050
"6912",76785,49465
"6913",73655,49947
"6914",61745,43938
"6915",57030,48190
"6916",74865,49775
"6917",64515,49357
"6918",59895,49590
"6919",79345,50000
"6920",56550,45057
"6921",85170,49061
"6922",61970,47916
"6923",63385,48734
"6924",68145,47839
"6925",57235,49899
"6926",63255,49711
"6927",62455,48761
"6928",54590,46641
"6929",77430,50000
"6930",63660,49545
"6931",68095,49899
"6932",79755,49281
"6933",65490,49093
"6934",69720,49311
"6935",50830,49011
"6936",54870,44428
"6937",55765,49018
"6938",64440,50000
"6939",64705,47330
"6940",74230,49787
"6941",68790,49382
"6942",61580,46182
"6943",58240,47362
"6944",57600,46692
"6945",57230,47914
"6946",71595,48701
"6947",63255,47994
"6948",51725,46566
"6949",74345,48850
"6950",76545,48983
"6951",68190,50000
"6952",65475,49598
"6953",67540,49799
"6954",65110,49120
"6955",63090,48837
"6956",53625,43418
"6957",61215,46763
"6958",61620,49671
"6959",46430,42578
"6960",61890,45926
"6961",52515,45634
"6962",80605,50000
"6963",69790,48907
"6964",52520,45035
"6965",60130,49119
"6966",66320,48281
"6967",72545,47332
"6968",71440,49339
"6969",62700,48369
"6970",60145,48942
"6971",55890,46051
"6972",60800,49072
"6973",53990,46260
"6974",53465,40609
"6975",58670,49698
"6976",72850,47193
"6977",54945,49798
"6978",66515,48891
"6979",62000,48831
"6980",76540,49142
"6981",66220,49943
"6982",61590,46866
"6983",63400,48873
"6984",65610,49013
"6985",58785,43609
"6986",61580,49435
"6987",64530,47354
"6988",61140,48202
"6989",68595,49179
"6990",70015,49910
"6991",68690,48403
"6992",64190,49799
"6993",57810,48417
"6994",65580,48670
"6995",63170,47464
"6996",64550,50000
"6997",54730,48845
"6998",70730,49113
"6999",51215,47301
"7000",60960,49899
"7001",72725,46095
"7002",50530,40768
"7003",64245,49899
"7004",65370,49208
"7005",68815,49698
"7006",59215,48017
"7007",50050,48804
"7008",62395,49322
"7009",60280,43700
"7010",60360,46853
"7011",64095,50000
"7012",76265,49859
"7013",57475,43276
"7014",62720,50000
"7015",61550,47318
"7016",60040,48382
"7017",51095,40004
"7018",70125,48805
"7019",81285,49998
"7020",66810,48309
"7021",72495,48566
"7022",64325,47584
"7023",54970,48336
"7024",59110,47501
"7025",75730,49698
"7026",59285,42891
"7027",71835,46174
"7028",72065,48974
"7029",65275,49698
"7030",58210,45591
"7031",74935,48329
"7032",62755,49683
"7033",67345,48027
"7034",61010,49366
"7035",71270,47791
"7036",59790,44803
"7037",60590,48877
"7038",57520,49395
"7039",50755,42008
"7040",51650,41562
"7041",59965,47971
"7042",63490,49998
"7043",65980,48013
"7044",46120,40682
"7045",70095,49385
"7046",64530,49291
"7047",60670,48775
"7048",62800,49317
"7049",63455,47651
"7050",63300,48967
"7051",63640,47292
"7052",66970,48733
"7053",70335,49119
"7054",61990,49334
"7055",53880,46408
"7056",58940,47226
"7057",56370,46322
"7058",72955,48431
"7059",43445,39412
"7060",71180,47643
"7061",63230,41078
"7062",72755,50000
"7063",60515,43222
"7064",67930,49710
"7065",64545,49254
"7066",67485,50000
"7067",66475,49006
"7068",49685,41235
"7069",65050,49308
"7070",54475,43694
"7071",59350,49149
"7072",57745,46407
"7073",73145,49985
"7074",49795,47138
"7075",59595,48519
"7076",59195,47107
"7077",52915,45794
"7078",67240,49885
"7079",56035,49998
"7080",63970,45554
"7081",59990,45053
"7082",66865,48645
"7083",62635,50000
"7084",58835,47367
"7085",60225,47582
"7086",65165,50000
"7087",48750,37796
"7088",74755,48686
"7089",75310,50000
"7090",48945,38775
"7091",72730,48197
"7092",53595,48082
"7093",70295,49305
"7094",73340,49355
"7095",64455,47518
"7096",68385,48399
"7097",63135,44684
"7098",59615,49998
"7099",66375,47593
"7100",63485,46114
"7101",58630,42719
"7102",62355,49656
"7103",53920,47395
"7104",61470,49223
"7105",62630,47476
"7106",71060,49321
"7107",60975,49881
"7108",73155,49461
"7109",67040,49477
"7110",58510,43513
"7111",54445,47752
"7112",60970,49209
"7113",64405,49716
"7114",64395,46618
"7115",63630,48611
"7116",47415,43530
"7117",43160,42192
"7118",70765,49635
"7119",75055,49495
"7120",66330,49535
"7121",69800,49535
"7122",70860,49720
"7123",59920,48658
"7124",49985,46953
"7125",54135,47547
"7126",66130,48280
"7127",57310,48778
"7128",52800,49046
"7129",65550,49006
"7130",73135,49027
"7131",68735,49402
"7132",63055,48894
"7133",67570,47416
"7134",67735,48796
"7135",52865,43013
"7136",76935,49894
"7137",70240,45197
"7138",74735,48889
"7139",58880,48570
"7140",48040,41924
"7141",70265,47587
"7142",63745,48158
"7143",67965,46451
"7144",72670,50000
"7145",61225,47572
"7146",68845,49441
"7147",56535,49635
"7148",58095,49199
"7149",43635,36162
"7150",64585,46595
"7151",52985,44141
"7152",67850,48909
"7153",62810,48069
"7154",63325,49996
"7155",70025,47189
"7156",57820,42798
"7157",65545,46397
"7158",56150,46049
"7159",60215,46672
"7160",66215,49835
"7161",67590,49764
"7162",48375,44359
"7163",57685,47092
"7164",57285,49310
"7165",68745,48796
"7166",76525,45481
"7167",64830,49395
"7168",75925,49055
"7169",54590,43364
"7170",74100,44732
"7171",65845,49188
"7172",70120,50000
"7173",71380,47344
"7174",70905,50000
"7175",58425,47988
"7176",60340,49998
"7177",56670,46413
"7178",67030,49899
"7179",72310,47806
"7180",61500,47293
"7181",61630,49698
"7182",71515,49799
"7183",69010,48903
"7184",67290,49899
"7185",76315,50000
"7186",66355,49664
"7187",56035,43791
"7188",69810,50000
"7189",60905,49882
"7190",70245,47971
"7191",60470,48198
"7192",60575,49435
"7193",66795,49288
"7194",66920,49240
"7195",66910,49143
"7196",69385,49725
"7197",81795,49899
"7198",69615,47212
"7199",61780,47295
"7200",59425,48808
"7201",62905,49534
"7202",71855,45613
"7203",59045,46016
"7204",52150,43600
"7205",63415,49178
"7206",66035,49740
"7207",60625,49787
"7208",72905,47829
"7209",53565,48566
"7210",62705,47803
"7211",48660,42452
"7212",54795,48060
"7213",67620,48938
"7214",61970,49320
"7215",63400,49245
"7216",73485,49652
"7217",44495,40869
"7218",65725,45188
"7219",66280,45365
"7220",56455,49082
"7221",71435,49714
"7222",63165,50000
"7223",58950,46598
"7224",52775,44872
"7225",74715,49487
"7226",68585,49267
"7227",53720,47386
"7228",76055,49490
"7229",61255,49336
"7230",59595,49544
"7231",64065,50000
"7232",63750,49598
"7233",64130,48054
"7234",68230,49732
"7235",57775,43868
"7236",51865,43506
"7237",77265,49799
"7238",78215,49450
"7239",65250,49544
"7240",61230,45099
"7241",59185,47559
"7242",68245,50000
"7243",71700,49587
"7244",68220,49799
"7245",71515,49159
"7246",68380,48431
"7247",68315,49689
"7248",65870,49238
"7249",65790,47252
"7250",59545,47133
